rowid,order,family,genus,species,longitude,latitude,year,source,study
1016,Lagomorpha,Leporidae,Lepus,Lepus europaeus,-50.39,-29.4,2007,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1017,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-50.39,-29.4,2007,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1018,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-50.2,-29.46,2002,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1019,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-50.2,-29.46,2002,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1020,Carnivora,Canidae,Lycalopex,Lycalopex gymnocercus,-50.2,-29.46,2002,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1021,Carnivora,Felidae,Leopardus,Leopardus pardalis,-50.2,-29.46,2002,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1022,Carnivora,Felidae,Leopardus,Leopardus guttulus,-50.2,-29.46,2002,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1023,Carnivora,Felidae,Leopardus,Leopardus wiedii,-50.2,-29.46,2002,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1024,Carnivora,Felidae,Puma,Puma concolor,-50.2,-29.46,2002,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1025,Carnivora,Procyonidae,Nasua,Nasua nasua,-50.2,-29.46,2002,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1026,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-50.2,-29.46,2002,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1027,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-50.2,-29.46,2002,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1028,Lagomorpha,Leporidae,Lepus,Lepus europaeus,-50.2,-29.46,2002,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1029,Rodentia,Caviidae,Cavia,Cavia sp.,-50.2,-29.46,2002,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1030,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-50.2,-29.46,2002,atlantic_camtrap,"Marques, R. V., C. Vargas, and S. Missel. 2011. Mastofauna no Planalto das Araucarias , Rio Grande do Sul , Brasil. Revista Brasileira de Biociencias 9:278–288."
1031,Artiodactyla,Cervidae,Mazama,Mazama americana,-52.3,-24,2013,atlantic_camtrap,"Pazio, D. D. 2014. Inventariamento de mamiferos terrestres de medio e grande porte em areas de recuperacao do Parque Estadual Lago Azul, Parana, Brasil."
1032,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-52.3,-24,2013,atlantic_camtrap,"Pazio, D. D. 2014. Inventariamento de mamiferos terrestres de medio e grande porte em areas de recuperacao do Parque Estadual Lago Azul, Parana, Brasil."
1033,Artiodactyla,Suidae,Sus,Sus scrofa,-52.3,-24,2013,atlantic_camtrap,"Pazio, D. D. 2014. Inventariamento de mamiferos terrestres de medio e grande porte em areas de recuperacao do Parque Estadual Lago Azul, Parana, Brasil."
1034,Carnivora,Canidae,Canis,Canis familiaris,-52.3,-24,2013,atlantic_camtrap,"Pazio, D. D. 2014. Inventariamento de mamiferos terrestres de medio e grande porte em areas de recuperacao do Parque Estadual Lago Azul, Parana, Brasil."
1035,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-52.3,-24,2013,atlantic_camtrap,"Pazio, D. D. 2014. Inventariamento de mamiferos terrestres de medio e grande porte em areas de recuperacao do Parque Estadual Lago Azul, Parana, Brasil."
1036,Carnivora,Procyonidae,Nasua,Nasua nasua,-52.3,-24,2013,atlantic_camtrap,"Pazio, D. D. 2014. Inventariamento de mamiferos terrestres de medio e grande porte em areas de recuperacao do Parque Estadual Lago Azul, Parana, Brasil."
1037,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-52.3,-24,2013,atlantic_camtrap,"Pazio, D. D. 2014. Inventariamento de mamiferos terrestres de medio e grande porte em areas de recuperacao do Parque Estadual Lago Azul, Parana, Brasil."
1038,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-52.3,-24,2013,atlantic_camtrap,"Pazio, D. D. 2014. Inventariamento de mamiferos terrestres de medio e grande porte em areas de recuperacao do Parque Estadual Lago Azul, Parana, Brasil."
1039,Cingulata,Dasypodidae,Dasypus,Dasypus sp.,-52.3,-24,2013,atlantic_camtrap,"Pazio, D. D. 2014. Inventariamento de mamiferos terrestres de medio e grande porte em areas de recuperacao do Parque Estadual Lago Azul, Parana, Brasil."
1040,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta sp.,-52.3,-24,2013,atlantic_camtrap,"Pazio, D. D. 2014. Inventariamento de mamiferos terrestres de medio e grande porte em areas de recuperacao do Parque Estadual Lago Azul, Parana, Brasil."
1041,Carnivora,Procyonidae,Nasua,Nasua nasua,-41.87,-21.48,2006,atlantic_camtrap,"Gomes Albuquerque, H., P. Ferreira Martins, F. Soares Pessoa, T. Carvalho Modesto, J. Lins Luz, D. S. L. Raices, N. Carneiro Ardente, I. C. Motta Lessa, N. Attias, T. Jordao-Nogueira, M. Carlota Enrici, and H. de Godoy Bergallo. 2013. Mammals of a forest fragment in Cambuci municipality, state of Rio de Janeiro, Brazil. Check List 9:1505–1509."
1042,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-41.87,-21.48,2006,atlantic_camtrap,"Gomes Albuquerque, H., P. Ferreira Martins, F. Soares Pessoa, T. Carvalho Modesto, J. Lins Luz, D. S. L. Raices, N. Carneiro Ardente, I. C. Motta Lessa, N. Attias, T. Jordao-Nogueira, M. Carlota Enrici, and H. de Godoy Bergallo. 2013. Mammals of a forest fragment in Cambuci municipality, state of Rio de Janeiro, Brazil. Check List 9:1505–1509."
1043,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-41.87,-21.48,2006,atlantic_camtrap,"Gomes Albuquerque, H., P. Ferreira Martins, F. Soares Pessoa, T. Carvalho Modesto, J. Lins Luz, D. S. L. Raices, N. Carneiro Ardente, I. C. Motta Lessa, N. Attias, T. Jordao-Nogueira, M. Carlota Enrici, and H. de Godoy Bergallo. 2013. Mammals of a forest fragment in Cambuci municipality, state of Rio de Janeiro, Brazil. Check List 9:1505–1509."
1044,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-41.87,-21.48,2006,atlantic_camtrap,"Gomes Albuquerque, H., P. Ferreira Martins, F. Soares Pessoa, T. Carvalho Modesto, J. Lins Luz, D. S. L. Raices, N. Carneiro Ardente, I. C. Motta Lessa, N. Attias, T. Jordao-Nogueira, M. Carlota Enrici, and H. de Godoy Bergallo. 2013. Mammals of a forest fragment in Cambuci municipality, state of Rio de Janeiro, Brazil. Check List 9:1505–1509."
1045,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-41.87,-21.48,2006,atlantic_camtrap,"Gomes Albuquerque, H., P. Ferreira Martins, F. Soares Pessoa, T. Carvalho Modesto, J. Lins Luz, D. S. L. Raices, N. Carneiro Ardente, I. C. Motta Lessa, N. Attias, T. Jordao-Nogueira, M. Carlota Enrici, and H. de Godoy Bergallo. 2013. Mammals of a forest fragment in Cambuci municipality, state of Rio de Janeiro, Brazil. Check List 9:1505–1509."
1046,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-43.78,-22.37,NA,atlantic_camtrap,"Modesto, T. C., F. S. Pessoa, T. Jordao-Nogueira, M. C. Enrici, L. M. Costa, N. Attias, J. Almeida, D. S. L. Raices, H. G. Albuquerque, B. C. Pereira, C. E. L. Esberard, and H. G. Bergallo. 2008. Mammals, Serra da Concordia, state of Rio de Janeiro, Brazil. Check List 4:341–348."
1047,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-43.78,-22.37,NA,atlantic_camtrap,"Modesto, T. C., F. S. Pessoa, T. Jordao-Nogueira, M. C. Enrici, L. M. Costa, N. Attias, J. Almeida, D. S. L. Raices, H. G. Albuquerque, B. C. Pereira, C. E. L. Esberard, and H. G. Bergallo. 2008. Mammals, Serra da Concordia, state of Rio de Janeiro, Brazil. Check List 4:341–348."
1048,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-43.78,-22.37,NA,atlantic_camtrap,"Modesto, T. C., F. S. Pessoa, T. Jordao-Nogueira, M. C. Enrici, L. M. Costa, N. Attias, J. Almeida, D. S. L. Raices, H. G. Albuquerque, B. C. Pereira, C. E. L. Esberard, and H. G. Bergallo. 2008. Mammals, Serra da Concordia, state of Rio de Janeiro, Brazil. Check List 4:341–348."
1049,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-43.78,-22.37,NA,atlantic_camtrap,"Modesto, T. C., F. S. Pessoa, T. Jordao-Nogueira, M. C. Enrici, L. M. Costa, N. Attias, J. Almeida, D. S. L. Raices, H. G. Albuquerque, B. C. Pereira, C. E. L. Esberard, and H. G. Bergallo. 2008. Mammals, Serra da Concordia, state of Rio de Janeiro, Brazil. Check List 4:341–348."
1050,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-41.68,-21.75,2006,atlantic_camtrap,"Modesto, T. C., F. S. Pessoa, M. C. Enrici, N. Attias, T. Jordao-Nogueira, L. D. M. Costa, H. G. Albuquerque, and H. D. G. Bergallo. 2008. Mamiferos do Parque Estadual do Desengano, Rio de Janeiro, Brasil. Biota Neotropica 8:0–0."
1051,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-41.68,-21.75,2006,atlantic_camtrap,"Modesto, T. C., F. S. Pessoa, M. C. Enrici, N. Attias, T. Jordao-Nogueira, L. D. M. Costa, H. G. Albuquerque, and H. D. G. Bergallo. 2008. Mamiferos do Parque Estadual do Desengano, Rio de Janeiro, Brasil. Biota Neotropica 8:0–0."
1052,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-41.68,-21.75,2006,atlantic_camtrap,"Modesto, T. C., F. S. Pessoa, M. C. Enrici, N. Attias, T. Jordao-Nogueira, L. D. M. Costa, H. G. Albuquerque, and H. D. G. Bergallo. 2008. Mamiferos do Parque Estadual do Desengano, Rio de Janeiro, Brasil. Biota Neotropica 8:0–0."
1053,Carnivora,Mephitidae,Conepatus,Conepatus semistriatus,-44.61,-20.44,2009,atlantic_camtrap,"Penido, G., and A. C. S. Zanzini. 2012. Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8:712–717."
1054,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-44.61,-20.44,2009,atlantic_camtrap,"Penido, G., and A. C. S. Zanzini. 2012. Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8:712–717."
1055,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-44.61,-20.44,2009,atlantic_camtrap,"Penido, G., and A. C. S. Zanzini. 2012. Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8:712–717."
1056,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,-44.61,-20.44,2009,atlantic_camtrap,"Penido, G., and A. C. S. Zanzini. 2012. Checklist of large and medium-sized mammals of the Estacao Ecologica Mata do Cedro, an Atlantic forest remnant of central Minas Gerais, Brazil. Check List 8:712–717."
1057,Artiodactyla,Cervidae,Mazama,Mazama sp.,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1058,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1059,Carnivora,Canidae,Canis,Canis familiaris,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1060,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1061,Carnivora,Canidae,Speothos,Speothos venaticus,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1062,Carnivora,Felidae,Leopardus,Leopardus pardalis,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1063,Carnivora,Felidae,Leopardus,Leopardus guttulus,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1064,Carnivora,Felidae,Leopardus,Leopardus wiedii,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1065,Carnivora,Felidae,Puma,Puma concolor,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1066,Carnivora,Felidae,Puma,Puma yagouaroundi,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1067,Carnivora,Mustelidae,Eira,Eira barbara,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1068,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1069,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1070,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1071,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1072,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1073,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1074,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1075,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-48.8,-25.38,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1076,Artiodactyla,Cervidae,Mazama,Mazama sp.,-48.63,-25.2,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1077,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-48.63,-25.2,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1078,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-48.63,-25.2,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1079,Carnivora,Canidae,Canis,Canis familiaris,-48.63,-25.2,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1080,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-48.63,-25.2,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1081,Carnivora,Felidae,Leopardus,Leopardus pardalis,-48.63,-25.2,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1082,Carnivora,Felidae,Leopardus,Leopardus guttulus,-48.63,-25.2,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
1083,Carnivora,Felidae,Leopardus,Leopardus wiedii,-48.63,-25.2,2012,atlantic_camtrap,"Costa, R. F. 2014. Distribuicao e monitoramento de mamiferos de medio e grande porte em areas protegidas na Floresta Atlantica Costeira, Estado do Parana, Sul do Brasil."
