rowid,order,family,genus,species,longitude,latitude,year,source,study
3020,Carnivora,Mephitidae,Conepatus,Conepatus sp.,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3021,Carnivora,Mustelidae,Eira,Eira barbara,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3022,Carnivora,Mustelidae,Lontra,Lontra longicaudis,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3023,NA,NA,Pteronura,Pteronura brasilienses,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3024,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3025,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3026,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3027,Artiodactyla,Cervidae,Mazama,Mazama bororo,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3028,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3029,NA,NA,Guerlinguetus,Guerlinguetus brasiliensis,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3030,Rodentia,Caviidae,Cavia,Cavia sp.,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3031,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3032,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3033,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3034,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-48.413805999999994,-24.268416999999996,1990,atlantic_large_mammals,"Leonel, C. (1994). Intervales: fundacao para conservacao e a producao florestal do Estado de Sao Paulo. Fundacao Florestal, Sao Paulo."
3035,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3036,Carnivora,Felidae,Leopardus,Leopardus tigrinus,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3037,Carnivora,Felidae,Leopardus,Leopardus wiedii,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3038,Carnivora,Mephitidae,Conepatus,Conepatus semistriatus,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3039,Carnivora,Mustelidae,Eira,Eira barbara,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3040,Carnivora,Mustelidae,Galictis,Galictis vittata,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3041,Carnivora,Mustelidae,Lontra,Lontra longicaudis,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3042,Carnivora,Procyonidae,Nasua,Nasua nasua,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3043,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3044,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3045,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3046,Primates,Cebidae,Sapajus,Sapajus nigritus,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3047,NA,NA,Galea,Galea spixii,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3048,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3049,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta iacki,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3050,Rodentia,Erethizontidae,Coendou,Coendou prehensilis,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3051,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3052,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3053,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3054,Cingulata,Dasypodidae,Euphractus,Euphractus sexcinctus,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3055,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-34.948071,-8.000774,1998,atlantic_large_mammals,"Machado, I. C. (1998). Reserva ecologica de Dois Irmaos: estudos em um remanescente de Mata Atlantica em area urbana (Recife-Pernambuco-Brasil). Ed. Universitaria UFPE."
3056,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3057,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3058,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3059,Primates,Atelidae,Alouatta,Alouatta guariba,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3060,Primates,Atelidae,Brachyteles,Brachyteles arachnoides,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3061,Primates,Cebidae,Sapajus,Sapajus nigritus,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3062,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3063,Carnivora,Procyonidae,Nasua,Nasua nasua,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3064,Carnivora,Mustelidae,Eira,Eira barbara,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3065,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3066,Carnivora,Mustelidae,Lontra,Lontra longicaudis,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3067,Carnivora,Felidae,Puma,Puma yagouaroundi,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3068,Carnivora,Felidae,Leopardus,Leopardus sp.,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3069,Carnivora,Felidae,Puma,Puma concolor,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3070,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3071,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3072,Artiodactyla,Cervidae,Mazama,Mazama americana,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3073,NA,NA,Guerlinguetus,Guerlinguetus brasiliensis,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3074,Rodentia,Erethizontidae,Sphiggurus,Sphiggurus villosus,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3075,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3076,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3077,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3078,Carnivora,Felidae,Leopardus,Leopardus pardalis,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3079,Carnivora,Felidae,Panthera,Panthera onca,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3080,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-47.1775,-24.483055999999998,1996,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3081,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3082,Cingulata,Dasypodidae,Cabassous,Cabassous sp.,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3083,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3084,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3085,Carnivora,Procyonidae,Nasua,Nasua nasua,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3086,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3087,Carnivora,Mustelidae,Eira,Eira barbara,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3088,Carnivora,Felidae,Leopardus,Leopardus sp.,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3089,Carnivora,Mustelidae,Galictis,Galictis sp.,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3090,Carnivora,Felidae,Leopardus,Leopardus sp.,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3091,Carnivora,Felidae,Puma,Puma concolor,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3092,Artiodactyla,Cervidae,Mazama,Mazama americana,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3093,NA,NA,Guerlinguetus,Guerlinguetus brasiliensis,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3094,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-47.1775,-24.483055999999998,1997,atlantic_large_mammals,"Pardini, R., and Develey, P. F. (2004). Mamiferos de medio e grande porte na Estacao Ecologica Jureia-Itatins. Estacao Ecologica Jureia-Itatins, ambiente fisico, flora e fauna. Ribeirao Preto: Holos, 304-331."
3095,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-53.303160999999996,-27.941480499999997,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3096,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-53.303160999999996,-27.941480499999997,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3097,Cingulata,Dasypodidae,Dasypus,Dasypus hybridus,-53.303160999999996,-27.941480499999997,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3098,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.303160999999996,-27.941480499999997,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3099,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-53.303160999999996,-27.941480499999997,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3100,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-53.302233,-27.947330499999996,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3101,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-53.302233,-27.947330499999996,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3102,Carnivora,Felidae,Leopardus,Leopardus tigrinus,-53.302233,-27.947330499999996,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3103,Carnivora,Procyonidae,Nasua,Nasua nasua,-53.302233,-27.947330499999996,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3104,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-53.302233,-27.947330499999996,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3105,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.302233,-27.947330499999996,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3106,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-53.302233,-27.947330499999996,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3107,Lagomorpha,Leporidae,Lepus,Lepus europaeus,-53.302233,-27.947330499999996,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3108,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-53.308994,-27.945030499999994,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
3109,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-53.308994,-27.945030499999994,2011,atlantic_large_mammals,"Kionka, D. C. O. (2013). Mastofauna nao-voadora em fragmentos florestais nativos circundados por uma matriz agricola e de pastagem em Palmeira das Missoes/RS. Diss. Univates, Lajeado, Brazil."
