rowid,order,family,genus,species,longitude,latitude,year,source,geometry
7887,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.1263,-25.4929,2009,neotropical_carnivores,"c(-54.1263, -25.4929)"
7888,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.0902,-25.5097,2009,neotropical_carnivores,"c(-54.0902, -25.5097)"
7889,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.0985,-25.5419,2009,neotropical_carnivores,"c(-54.0985, -25.5419)"
7890,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.0191,-25.541,2009,neotropical_carnivores,"c(-54.0191, -25.541)"
7891,Carnivora,Felidae,Leopardus,Leopardus guttulus,-53.9944,-25.4907,2009,neotropical_carnivores,"c(-53.9944, -25.4907)"
7892,Carnivora,Felidae,Leopardus,Leopardus pardalis,-53.9932,-25.4523,2009,neotropical_carnivores,"c(-53.9932, -25.4523)"
7893,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.4314,-25.6889,2009,neotropical_carnivores,"c(-54.4314, -25.6889)"
7894,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.4314,-25.6889,2009,neotropical_carnivores,"c(-54.4314, -25.6889)"
7895,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.4314,-25.6889,2009,neotropical_carnivores,"c(-54.4314, -25.6889)"
7896,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.4236,-25.6516,2009,neotropical_carnivores,"c(-54.4236, -25.6516)"
7897,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.4236,-25.6516,2009,neotropical_carnivores,"c(-54.4236, -25.6516)"
7898,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.4236,-25.6516,2009,neotropical_carnivores,"c(-54.4236, -25.6516)"
7899,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.3952,-25.6265,2009,neotropical_carnivores,"c(-54.3952, -25.6265)"
7900,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.3952,-25.6265,2009,neotropical_carnivores,"c(-54.3952, -25.6265)"
7901,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.3952,-25.6265,2009,neotropical_carnivores,"c(-54.3952, -25.6265)"
7902,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.4295,-25.6158,2009,neotropical_carnivores,"c(-54.4295, -25.6158)"
7903,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.4295,-25.6158,2009,neotropical_carnivores,"c(-54.4295, -25.6158)"
7904,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.4295,-25.6158,2009,neotropical_carnivores,"c(-54.4295, -25.6158)"
7905,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.4295,-25.6158,2009,neotropical_carnivores,"c(-54.4295, -25.6158)"
7906,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.3961,-25.5933,2009,neotropical_carnivores,"c(-54.3961, -25.5933)"
7907,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.3961,-25.5933,2009,neotropical_carnivores,"c(-54.3961, -25.5933)"
7908,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.4316,-25.5785,2009,neotropical_carnivores,"c(-54.4316, -25.5785)"
7909,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.4025,-25.5538,2009,neotropical_carnivores,"c(-54.4025, -25.5538)"
7910,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.4025,-25.5538,2009,neotropical_carnivores,"c(-54.4025, -25.5538)"
7911,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.4025,-25.5538,2009,neotropical_carnivores,"c(-54.4025, -25.5538)"
7912,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.4025,-25.5538,2009,neotropical_carnivores,"c(-54.4025, -25.5538)"
7913,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.356,-25.5981,2009,neotropical_carnivores,"c(-54.356, -25.5981)"
7914,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.356,-25.5981,2009,neotropical_carnivores,"c(-54.356, -25.5981)"
7915,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.356,-25.5981,2009,neotropical_carnivores,"c(-54.356, -25.5981)"
7916,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.356,-25.5981,2009,neotropical_carnivores,"c(-54.356, -25.5981)"
7917,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.3678,-25.5616,2009,neotropical_carnivores,"c(-54.3678, -25.5616)"
7918,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.3678,-25.5616,2009,neotropical_carnivores,"c(-54.3678, -25.5616)"
7919,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.3678,-25.5616,2009,neotropical_carnivores,"c(-54.3678, -25.5616)"
7920,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.3678,-25.5616,2009,neotropical_carnivores,"c(-54.3678, -25.5616)"
7921,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.3313,-25.5685,2009,neotropical_carnivores,"c(-54.3313, -25.5685)"
7922,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.3313,-25.5685,2009,neotropical_carnivores,"c(-54.3313, -25.5685)"
7923,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.3313,-25.5685,2009,neotropical_carnivores,"c(-54.3313, -25.5685)"
7924,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.3417,-25.5355,2009,neotropical_carnivores,"c(-54.3417, -25.5355)"
7925,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.3417,-25.5355,2009,neotropical_carnivores,"c(-54.3417, -25.5355)"
7926,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.3417,-25.5355,2009,neotropical_carnivores,"c(-54.3417, -25.5355)"
7927,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.3417,-25.5355,2009,neotropical_carnivores,"c(-54.3417, -25.5355)"
7928,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.3012,-25.549,2009,neotropical_carnivores,"c(-54.3012, -25.549)"
7929,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.3012,-25.549,2009,neotropical_carnivores,"c(-54.3012, -25.549)"
7930,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.3012,-25.549,2009,neotropical_carnivores,"c(-54.3012, -25.549)"
7931,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.2686,-25.5698,2009,neotropical_carnivores,"c(-54.2686, -25.5698)"
7932,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.2686,-25.5698,2009,neotropical_carnivores,"c(-54.2686, -25.5698)"
7933,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.2369,-25.5542,2009,neotropical_carnivores,"c(-54.2369, -25.5542)"
7934,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.2369,-25.5542,2009,neotropical_carnivores,"c(-54.2369, -25.5542)"
7935,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.2369,-25.5542,2009,neotropical_carnivores,"c(-54.2369, -25.5542)"
7936,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.2309,-25.5207,2009,neotropical_carnivores,"c(-54.2309, -25.5207)"
7937,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.2309,-25.5207,2009,neotropical_carnivores,"c(-54.2309, -25.5207)"
7938,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.1988,-25.5641,2009,neotropical_carnivores,"c(-54.1988, -25.5641)"
7939,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.1988,-25.5641,2009,neotropical_carnivores,"c(-54.1988, -25.5641)"
7940,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.1988,-25.5641,2009,neotropical_carnivores,"c(-54.1988, -25.5641)"
7941,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.1988,-25.5641,2009,neotropical_carnivores,"c(-54.1988, -25.5641)"
7942,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.1934,-25.5316,2009,neotropical_carnivores,"c(-54.1934, -25.5316)"
7943,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.1934,-25.5316,2009,neotropical_carnivores,"c(-54.1934, -25.5316)"
7944,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.1934,-25.5316,2009,neotropical_carnivores,"c(-54.1934, -25.5316)"
7945,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.1934,-25.5316,2009,neotropical_carnivores,"c(-54.1934, -25.5316)"
7946,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.1989,-25.4977,2009,neotropical_carnivores,"c(-54.1989, -25.4977)"
7947,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.1989,-25.4977,2009,neotropical_carnivores,"c(-54.1989, -25.4977)"
7948,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.1989,-25.4977,2009,neotropical_carnivores,"c(-54.1989, -25.4977)"
7949,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.1989,-25.4977,2009,neotropical_carnivores,"c(-54.1989, -25.4977)"
7950,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.1575,-25.5104,2009,neotropical_carnivores,"c(-54.1575, -25.5104)"
7951,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.1575,-25.5104,2009,neotropical_carnivores,"c(-54.1575, -25.5104)"
7952,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.1575,-25.5104,2009,neotropical_carnivores,"c(-54.1575, -25.5104)"
7953,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.1575,-25.5104,2009,neotropical_carnivores,"c(-54.1575, -25.5104)"
7954,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.1654,-25.4751,2009,neotropical_carnivores,"c(-54.1654, -25.4751)"
7955,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.1654,-25.4751,2009,neotropical_carnivores,"c(-54.1654, -25.4751)"
7956,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.1654,-25.4751,2009,neotropical_carnivores,"c(-54.1654, -25.4751)"
7957,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.1654,-25.4751,2009,neotropical_carnivores,"c(-54.1654, -25.4751)"
7958,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.1263,-25.4929,2009,neotropical_carnivores,"c(-54.1263, -25.4929)"
7959,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.1263,-25.4929,2009,neotropical_carnivores,"c(-54.1263, -25.4929)"
7960,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.1263,-25.4929,2009,neotropical_carnivores,"c(-54.1263, -25.4929)"
7961,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.0902,-25.5097,2009,neotropical_carnivores,"c(-54.0902, -25.5097)"
7962,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.0902,-25.5097,2009,neotropical_carnivores,"c(-54.0902, -25.5097)"
7963,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.0926,-25.4759,2009,neotropical_carnivores,"c(-54.0926, -25.4759)"
7964,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.0926,-25.4759,2009,neotropical_carnivores,"c(-54.0926, -25.4759)"
7965,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.0926,-25.4759,2009,neotropical_carnivores,"c(-54.0926, -25.4759)"
7966,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.0582,-25.4921,2009,neotropical_carnivores,"c(-54.0582, -25.4921)"
7967,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.0582,-25.4921,2009,neotropical_carnivores,"c(-54.0582, -25.4921)"
7968,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.0582,-25.4921,2009,neotropical_carnivores,"c(-54.0582, -25.4921)"
7969,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.0625,-25.4547,2009,neotropical_carnivores,"c(-54.0625, -25.4547)"
7970,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.0625,-25.4547,2009,neotropical_carnivores,"c(-54.0625, -25.4547)"
7971,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.0625,-25.4547,2009,neotropical_carnivores,"c(-54.0625, -25.4547)"
7972,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.0625,-25.4547,2009,neotropical_carnivores,"c(-54.0625, -25.4547)"
7973,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.0592,-25.5277,2009,neotropical_carnivores,"c(-54.0592, -25.5277)"
7974,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.0592,-25.5277,2009,neotropical_carnivores,"c(-54.0592, -25.5277)"
7975,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.0592,-25.5277,2009,neotropical_carnivores,"c(-54.0592, -25.5277)"
7976,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.0985,-25.5419,2009,neotropical_carnivores,"c(-54.0985, -25.5419)"
7977,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.0985,-25.5419,2009,neotropical_carnivores,"c(-54.0985, -25.5419)"
7978,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.0985,-25.5419,2009,neotropical_carnivores,"c(-54.0985, -25.5419)"
7979,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.026,-25.5086,2009,neotropical_carnivores,"c(-54.026, -25.5086)"
7980,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.026,-25.5086,2009,neotropical_carnivores,"c(-54.026, -25.5086)"
7981,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.026,-25.5086,2009,neotropical_carnivores,"c(-54.026, -25.5086)"
7982,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.0241,-25.4705,2009,neotropical_carnivores,"c(-54.0241, -25.4705)"
7983,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.0241,-25.4705,2009,neotropical_carnivores,"c(-54.0241, -25.4705)"
7984,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.0241,-25.4705,2009,neotropical_carnivores,"c(-54.0241, -25.4705)"
7985,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.0241,-25.4705,2009,neotropical_carnivores,"c(-54.0241, -25.4705)"
7986,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.061,-25.5609,2009,neotropical_carnivores,"c(-54.061, -25.5609)"
7987,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.061,-25.5609,2009,neotropical_carnivores,"c(-54.061, -25.5609)"
7988,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.061,-25.5609,2009,neotropical_carnivores,"c(-54.061, -25.5609)"
7989,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.0191,-25.541,2009,neotropical_carnivores,"c(-54.0191, -25.541)"
7990,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.0191,-25.541,2009,neotropical_carnivores,"c(-54.0191, -25.541)"
7991,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.0191,-25.541,2009,neotropical_carnivores,"c(-54.0191, -25.541)"
7992,Carnivora,Felidae,Leopardus,Leopardus pardalis,-53.9944,-25.4907,2009,neotropical_carnivores,"c(-53.9944, -25.4907)"
7993,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.9944,-25.4907,2009,neotropical_carnivores,"c(-53.9944, -25.4907)"
7994,Carnivora,Felidae,Leopardus,Leopardus wiedii,-53.9944,-25.4907,2009,neotropical_carnivores,"c(-53.9944, -25.4907)"
7995,Carnivora,Felidae,Leopardus,Leopardus pardalis,-53.9875,-25.5231,2009,neotropical_carnivores,"c(-53.9875, -25.5231)"
7996,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.9875,-25.5231,2009,neotropical_carnivores,"c(-53.9875, -25.5231)"
7997,Carnivora,Felidae,Leopardus,Leopardus wiedii,-53.9875,-25.5231,2009,neotropical_carnivores,"c(-53.9875, -25.5231)"
7998,Carnivora,Felidae,Leopardus,Leopardus guttulus,-53.9875,-25.5231,2009,neotropical_carnivores,"c(-53.9875, -25.5231)"
7999,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.9932,-25.4523,2009,neotropical_carnivores,"c(-53.9932, -25.4523)"
8000,Carnivora,Felidae,Leopardus,Leopardus wiedii,-53.9932,-25.4523,2009,neotropical_carnivores,"c(-53.9932, -25.4523)"
8001,Carnivora,Felidae,Leopardus,Leopardus guttulus,-53.9932,-25.4523,2009,neotropical_carnivores,"c(-53.9932, -25.4523)"
8002,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.094,-25.5794,2009,neotropical_carnivores,"c(-54.094, -25.5794)"
8003,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.094,-25.5794,2009,neotropical_carnivores,"c(-54.094, -25.5794)"
8004,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.094,-25.5794,2009,neotropical_carnivores,"c(-54.094, -25.5794)"
8090,Carnivora,Felidae,Leopardus,Leopardus guttulus,-53.24722,-26.29389,2015,neotropical_carnivores,"c(-53.24722, -26.29389)"
8091,Carnivora,Felidae,Leopardus,Leopardus wiedii,-40.60565,-19.91667,2015,neotropical_carnivores,"c(-40.60565, -19.91667)"
8092,Carnivora,Felidae,Leopardus,Leopardus tigrinus,-68.9949,-9.27027,2015,neotropical_carnivores,"c(-68.9949, -9.27027)"
8093,Carnivora,Felidae,Leopardus,Leopardus colocolo,-55.63919,-29.85739,2014,neotropical_carnivores,"c(-55.63919, -29.85739)"
8094,Carnivora,Felidae,Leopardus,Leopardus pardalis,-49.89917,-26.78972,2014,neotropical_carnivores,"c(-49.89917, -26.78972)"
8095,Carnivora,Felidae,Leopardus,Leopardus guttulus,-50.305,-26.21944,2014,neotropical_carnivores,"c(-50.305, -26.21944)"
8096,Carnivora,Felidae,Leopardus,Leopardus wiedii,-50.305,-26.21944,2014,neotropical_carnivores,"c(-50.305, -26.21944)"
8097,Carnivora,Felidae,Leopardus,Leopardus guttulus,-50.16667,-26.16667,2014,neotropical_carnivores,"c(-50.16667, -26.16667)"
8098,Carnivora,Felidae,Leopardus,Leopardus pardalis,-50.16667,-26.16667,2014,neotropical_carnivores,"c(-50.16667, -26.16667)"
8099,Carnivora,Felidae,Leopardus,Leopardus wiedii,-50.16667,-26.16667,2014,neotropical_carnivores,"c(-50.16667, -26.16667)"
8100,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.44497,-25.63342,2014,neotropical_carnivores,"c(-54.44497, -25.63342)"
8101,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.44449,-25.6328,2014,neotropical_carnivores,"c(-54.44449, -25.6328)"
8102,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.45319,-25.6282,2014,neotropical_carnivores,"c(-54.45319, -25.6282)"
8103,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.45085,-25.62485,2014,neotropical_carnivores,"c(-54.45085, -25.62485)"
8104,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.45085,-25.62485,2014,neotropical_carnivores,"c(-54.45085, -25.62485)"
8105,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.4198,-25.59136,2014,neotropical_carnivores,"c(-54.4198, -25.59136)"
8106,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.41807,-25.5853,2014,neotropical_carnivores,"c(-54.41807, -25.5853)"
8107,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.45439,-25.58361,2014,neotropical_carnivores,"c(-54.45439, -25.58361)"
8108,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.45495,-25.5833,2014,neotropical_carnivores,"c(-54.45495, -25.5833)"
8109,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.45602,-25.58299,2014,neotropical_carnivores,"c(-54.45602, -25.58299)"
8110,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.45676,-25.58003,2014,neotropical_carnivores,"c(-54.45676, -25.58003)"
8111,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.45733,-25.57904,2014,neotropical_carnivores,"c(-54.45733, -25.57904)"
8112,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.37386,-25.54857,2014,neotropical_carnivores,"c(-54.37386, -25.54857)"
8113,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.39786,-25.54723,2014,neotropical_carnivores,"c(-54.39786, -25.54723)"
8114,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.35843,-25.49858,2014,neotropical_carnivores,"c(-54.35843, -25.49858)"
8115,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.35563,-25.49059,2014,neotropical_carnivores,"c(-54.35563, -25.49059)"
8116,Carnivora,Felidae,Leopardus,Leopardus pardalis,-45.10417,-23.29333,2014,neotropical_carnivores,"c(-45.10417, -23.29333)"
8117,Carnivora,Felidae,Leopardus,Leopardus wiedii,-43.06134,-22.4603,2014,neotropical_carnivores,"c(-43.06134, -22.4603)"
8118,Carnivora,Felidae,Leopardus,Leopardus pardalis,-43.0685,-22.4388,2014,neotropical_carnivores,"c(-43.0685, -22.4388)"
8119,Carnivora,Felidae,Leopardus,Leopardus guttulus,-42.71472,-21.93721,2014,neotropical_carnivores,"c(-42.71472, -21.93721)"
8120,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-51.16528,-20.40786,2014,neotropical_carnivores,"c(-51.16528, -20.40786)"
8121,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.99,-19.7,2014,neotropical_carnivores,"c(-39.99, -19.7)"
8122,Carnivora,Felidae,Leopardus,Leopardus pardalis,-52.35,-14.71667,2014,neotropical_carnivores,"c(-52.35, -14.71667)"
8123,Carnivora,Felidae,Leopardus,Leopardus tigrinus,-68.94994,-9.151,2014,neotropical_carnivores,"c(-68.94994, -9.151)"
8124,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,-56.39443,-30.02016,2013,neotropical_carnivores,"c(-56.39443, -30.02016)"
8125,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,-54.33781,-29.60769,2013,neotropical_carnivores,"c(-54.33781, -29.60769)"
8126,Carnivora,Felidae,Leopardus,Leopardus pardalis,-49.54264,-27.05416,2013,neotropical_carnivores,"c(-49.54264, -27.05416)"
8127,Carnivora,Felidae,Leopardus,Leopardus wiedii,-49.54264,-27.05416,2013,neotropical_carnivores,"c(-49.54264, -27.05416)"
8128,Carnivora,Felidae,Leopardus,Leopardus guttulus,-53.26687,-26.32142,2013,neotropical_carnivores,"c(-53.26687, -26.32142)"
8129,NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.16667,-26.16667,2013,neotropical_carnivores,"c(-50.16667, -26.16667)"
8130,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.48863,-25.61969,2013,neotropical_carnivores,"c(-54.48863, -25.61969)"
8131,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.3405,-25.56077,2013,neotropical_carnivores,"c(-54.3405, -25.56077)"
8132,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.3405,-25.56077,2013,neotropical_carnivores,"c(-54.3405, -25.56077)"
8133,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.31583,-25.55625,2013,neotropical_carnivores,"c(-54.31583, -25.55625)"
8134,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.32075,-25.54984,2013,neotropical_carnivores,"c(-54.32075, -25.54984)"
8135,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.34003,-25.54612,2013,neotropical_carnivores,"c(-54.34003, -25.54612)"
8136,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.34003,-25.54612,2013,neotropical_carnivores,"c(-54.34003, -25.54612)"
8137,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.34818,-25.54399,2013,neotropical_carnivores,"c(-54.34818, -25.54399)"
8138,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.34818,-25.54399,2013,neotropical_carnivores,"c(-54.34818, -25.54399)"
8139,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.33269,-25.54368,2013,neotropical_carnivores,"c(-54.33269, -25.54368)"
8140,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.3323,-25.54178,2013,neotropical_carnivores,"c(-54.3323, -25.54178)"
8141,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.27133,-25.53527,2013,neotropical_carnivores,"c(-54.27133, -25.53527)"
8142,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.33267,-25.53512,2013,neotropical_carnivores,"c(-54.33267, -25.53512)"
8143,Carnivora,Felidae,Leopardus,Leopardus wiedii,-54.33267,-25.53512,2013,neotropical_carnivores,"c(-54.33267, -25.53512)"
8144,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.32808,-25.53321,2013,neotropical_carnivores,"c(-54.32808, -25.53321)"
8145,Carnivora,Felidae,Leopardus,Leopardus pardalis,-54.26926,-25.52961,2013,neotropical_carnivores,"c(-54.26926, -25.52961)"
8146,Carnivora,Felidae,Leopardus,Leopardus guttulus,-54.33248,-25.52729,2013,neotropical_carnivores,"c(-54.33248, -25.52729)"
