order,family,genus,species,longitude,latitude,year,source,geometry
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.24562,-13.86025,2014,neotropical_carnivores,"c(-39.24562, -13.86025)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.23943,-13.86004,2014,neotropical_carnivores,"c(-39.23943, -13.86004)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.23444,-13.86032,2014,neotropical_carnivores,"c(-39.23444, -13.86032)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.24949,-13.86598,2014,neotropical_carnivores,"c(-39.24949, -13.86598)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.22878,-13.87151,2014,neotropical_carnivores,"c(-39.22878, -13.87151)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.24018,-13.88242,2014,neotropical_carnivores,"c(-39.24018, -13.88242)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.23422,-13.88257,2014,neotropical_carnivores,"c(-39.23422, -13.88257)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.22876,-13.88209,2014,neotropical_carnivores,"c(-39.22876, -13.88209)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.22288,-13.81705,2014,neotropical_carnivores,"c(-39.22288, -13.81705)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.23942,-13.88768,2014,neotropical_carnivores,"c(-39.23942, -13.88768)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.2342,-13.88753,2014,neotropical_carnivores,"c(-39.2342, -13.88753)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.22343,-13.88825,2014,neotropical_carnivores,"c(-39.22343, -13.88825)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.23414,-13.89301,2014,neotropical_carnivores,"c(-39.23414, -13.89301)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.22851,-13.89831,2014,neotropical_carnivores,"c(-39.22851, -13.89831)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.21175,-13.84443,2014,neotropical_carnivores,"c(-39.21175, -13.84443)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.24056,-13.82066,2014,neotropical_carnivores,"c(-39.24056, -13.82066)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.20656,-13.83299,2014,neotropical_carnivores,"c(-39.20656, -13.83299)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.1904,-13.82265,2014,neotropical_carnivores,"c(-39.1904, -13.82265)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.18441,-13.8227,2014,neotropical_carnivores,"c(-39.18441, -13.8227)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.21752,-13.81679,2014,neotropical_carnivores,"c(-39.21752, -13.81679)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.18935,-13.80628,2014,neotropical_carnivores,"c(-39.18935, -13.80628)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.23357,-13.82244,2014,neotropical_carnivores,"c(-39.23357, -13.82244)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.22866,-13.82199,2014,neotropical_carnivores,"c(-39.22866, -13.82199)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.22293,-13.82239,2014,neotropical_carnivores,"c(-39.22293, -13.82239)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.2287,-13.82772,2014,neotropical_carnivores,"c(-39.2287, -13.82772)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.22308,-13.83838,2014,neotropical_carnivores,"c(-39.22308, -13.83838)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.24547,-13.855,2014,neotropical_carnivores,"c(-39.24547, -13.855)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-80.1465,-3.5823,2016,neotropical_carnivores,"c(-80.1465, -3.5823)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-80.13248,-3.58059,2016,neotropical_carnivores,"c(-80.13248, -3.58059)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-80.12249,-3.57405,2016,neotropical_carnivores,"c(-80.12249, -3.57405)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-80.12329,-3.5739,2016,neotropical_carnivores,"c(-80.12329, -3.5739)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.60842,-15.59453,2017,neotropical_carnivores,"c(-47.60842, -15.59453)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.7015,-15.58603,2013,neotropical_carnivores,"c(-47.7015, -15.58603)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-63.91193,-22.17649,2010,neotropical_carnivores,"c(-63.91193, -22.17649)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-63.97672,-22.28517,2010,neotropical_carnivores,"c(-63.97672, -22.28517)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-63.94645,-22.07682,2010,neotropical_carnivores,"c(-63.94645, -22.07682)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-64.00052,-22.37795,2010,neotropical_carnivores,"c(-64.00052, -22.37795)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-64.82448,-23.81326,2010,neotropical_carnivores,"c(-64.82448, -23.81326)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-64.73137,-23.73819,2010,neotropical_carnivores,"c(-64.73137, -23.73819)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-64.66871,-23.75679,2010,neotropical_carnivores,"c(-64.66871, -23.75679)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.26922,-28.25685,2014,neotropical_carnivores,"c(-54.26922, -28.25685)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.89224,-26.29251,2016,neotropical_carnivores,"c(-50.89224, -26.29251)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-46.45246,-18.51782,2016,neotropical_carnivores,"c(-46.45246, -18.51782)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.56986,-27.67556,2016,neotropical_carnivores,"c(-54.56986, -27.67556)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-48.00691,-18.86625,2016,neotropical_carnivores,"c(-48.00691, -18.86625)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-51.94199,-30.12737,2016,neotropical_carnivores,"c(-51.94199, -30.12737)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.02526,-22.78837,2016,neotropical_carnivores,"c(-47.02526, -22.78837)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.3993,-25.47259,2016,neotropical_carnivores,"c(-54.3993, -25.47259)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-48.51445,-21.82255,2016,neotropical_carnivores,"c(-48.51445, -21.82255)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-55.41323,-11.57401,2016,neotropical_carnivores,"c(-55.41323, -11.57401)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-51.49073,-30.49649,2016,neotropical_carnivores,"c(-51.49073, -30.49649)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.44683,-28.85466,2016,neotropical_carnivores,"c(-52.44683, -28.85466)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.09797,-22.78164,2015,neotropical_carnivores,"c(-47.09797, -22.78164)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.37416,-30.39607,2015,neotropical_carnivores,"c(-53.37416, -30.39607)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.77778,-7.154554,2015,neotropical_carnivores,"c(-47.77778, -7.154554)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.27661,-22.36673,2015,neotropical_carnivores,"c(-52.27661, -22.36673)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-41.69073,-22.10456,2015,neotropical_carnivores,"c(-41.69073, -22.10456)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.02338,-22.42835,2015,neotropical_carnivores,"c(-42.02338, -22.42835)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.55121,-15.55423,2015,neotropical_carnivores,"c(-47.55121, -15.55423)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.99513,-19.6796,2015,neotropical_carnivores,"c(-47.99513, -19.6796)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-48.05095,-20.49185,2015,neotropical_carnivores,"c(-48.05095, -20.49185)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.28383,-21.20517,2015,neotropical_carnivores,"c(-47.28383, -21.20517)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.42697,-14.11988,2015,neotropical_carnivores,"c(-42.42697, -14.11988)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-48.69051,-23.47461,2015,neotropical_carnivores,"c(-48.69051, -23.47461)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.57413,-27.67183,2015,neotropical_carnivores,"c(-54.57413, -27.67183)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.56638,-21.22195,2015,neotropical_carnivores,"c(-47.56638, -21.22195)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-56.40321,-15.85586,2015,neotropical_carnivores,"c(-56.40321, -15.85586)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-57.58565,-19.32215,2014,neotropical_carnivores,"c(-57.58565, -19.32215)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-56.06258,-15.86467,2014,neotropical_carnivores,"c(-56.06258, -15.86467)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.94281,-24.58136,2012,neotropical_carnivores,"c(-49.94281, -24.58136)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.79241,-0.92549,NA,neotropical_carnivores,"c(-49.79241, -0.92549)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.67,-3.10807,NA,neotropical_carnivores,"c(-47.67, -3.10807)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.50199,-2.551,NA,neotropical_carnivores,"c(-47.50199, -2.551)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.48333,-1.51666,NA,neotropical_carnivores,"c(-49.48333, -1.51666)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.35244,-28.9802,NA,neotropical_carnivores,"c(-52.35244, -28.9802)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.77072,-4.04252,NA,neotropical_carnivores,"c(-49.77072, -4.04252)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.7217,-3.72333,NA,neotropical_carnivores,"c(-47.7217, -3.72333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-57.03077,-1.07,NA,neotropical_carnivores,"c(-57.03077, -1.07)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.36418,-2.57547,NA,neotropical_carnivores,"c(-54.36418, -2.57547)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-55.53972,-1.89416,NA,neotropical_carnivores,"c(-55.53972, -1.89416)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.08949,-1.95293,NA,neotropical_carnivores,"c(-54.08949, -1.95293)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.21498,-1.95,NA,neotropical_carnivores,"c(-54.21498, -1.95)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.74051,-27.2763,2016,neotropical_carnivores,"c(-49.74051, -27.2763)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.27139,-26.74111,2016,neotropical_carnivores,"c(-49.27139, -26.74111)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.14399,-26.8709,2013,neotropical_carnivores,"c(-52.14399, -26.8709)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.74361,-27.09472,2010,neotropical_carnivores,"c(-52.74361, -27.09472)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.78778,-27.12472,2010,neotropical_carnivores,"c(-52.78778, -27.12472)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.84081,-27.30529,2008,neotropical_carnivores,"c(-52.84081, -27.30529)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.14472,-26.85285,2007,neotropical_carnivores,"c(-49.14472, -26.85285)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-51.66167,-27.07056,2006,neotropical_carnivores,"c(-51.66167, -27.07056)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.1978,-26.8802,2006,neotropical_carnivores,"c(-52.1978, -26.8802)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.07194,-26.89667,2006,neotropical_carnivores,"c(-49.07194, -26.89667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-51.41338,-27.29247,2005,neotropical_carnivores,"c(-51.41338, -27.29247)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.70944,-27.17,1994,neotropical_carnivores,"c(-53.70944, -27.17)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.11639,-19.00611,2016,neotropical_carnivores,"c(-40.11639, -19.00611)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.00417,-19.09,2015,neotropical_carnivores,"c(-40.00417, -19.09)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.9788,-19.0519,2016,neotropical_carnivores,"c(-39.9788, -19.0519)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.9842,-19.1158,2015,neotropical_carnivores,"c(-39.9842, -19.1158)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.78793,-26.04368,2014,neotropical_carnivores,"c(-53.78793, -26.04368)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.54704,-25.6272,2014,neotropical_carnivores,"c(-54.54704, -25.6272)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.45987,-25.66888,2014,neotropical_carnivores,"c(-54.45987, -25.66888)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.52581,-25.64765,2014,neotropical_carnivores,"c(-54.52581, -25.64765)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.51481,-25.69311,2013,neotropical_carnivores,"c(-54.51481, -25.69311)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.50518,-25.66383,2012,neotropical_carnivores,"c(-54.50518, -25.66383)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.74199,16.68657,2016,neotropical_carnivores,"c(-90.74199, 16.68657)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.983,16.86118,2016,neotropical_carnivores,"c(-90.983, 16.86118)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.92644,16.21717,2016,neotropical_carnivores,"c(-90.92644, 16.21717)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.94519,16.11123,2016,neotropical_carnivores,"c(-90.94519, 16.11123)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-91.00336,16.85654,2016,neotropical_carnivores,"c(-91.00336, 16.85654)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-91.00413,16.84795,2016,neotropical_carnivores,"c(-91.00413, 16.84795)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.98243,16.83321,2016,neotropical_carnivores,"c(-90.98243, 16.83321)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.78247,16.73998,2016,neotropical_carnivores,"c(-90.78247, 16.73998)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.87923,16.3098,2016,neotropical_carnivores,"c(-90.87923, 16.3098)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.88135,16.318,2016,neotropical_carnivores,"c(-90.88135, 16.318)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.69293,16.64316,2016,neotropical_carnivores,"c(-90.69293, 16.64316)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-90.70028,16.64633,2016,neotropical_carnivores,"c(-90.70028, 16.64633)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.33591,-12.30885,2017,neotropical_carnivores,"c(-42.33591, -12.30885)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.33398,-12.35265,2017,neotropical_carnivores,"c(-42.33398, -12.35265)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.40892,-7.23176,2008,neotropical_carnivores,"c(-39.40892, -7.23176)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-38.02614,-8.65377,2008,neotropical_carnivores,"c(-38.02614, -8.65377)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-35.1478,-6.731,2007,neotropical_carnivores,"c(-35.1478, -6.731)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-38.75655,-3.77883,2005,neotropical_carnivores,"c(-38.75655, -3.77883)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-38.939,-4.277,1999,neotropical_carnivores,"c(-38.939, -4.277)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.19303,-4.22496,1997,neotropical_carnivores,"c(-39.19303, -4.22496)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-37.32829,-11.07425,2016,neotropical_carnivores,"c(-37.32829, -11.07425)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-56.65,-18.98333,2009,neotropical_carnivores,"c(-56.65, -18.98333)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-56.60465,-18.99218,2009,neotropical_carnivores,"c(-56.60465, -18.99218)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-56.61691,-18.97287,2009,neotropical_carnivores,"c(-56.61691, -18.97287)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-56.61123,-18.99622,2009,neotropical_carnivores,"c(-56.61123, -18.99622)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.54133,-7.85615,2009,neotropical_carnivores,"c(-40.54133, -7.85615)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-47.35358,-6.25533,2018,neotropical_carnivores,"c(-47.35358, -6.25533)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.40206,-7.99406,2017,neotropical_carnivores,"c(-49.40206, -7.99406)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.37161,-7.98824,2017,neotropical_carnivores,"c(-49.37161, -7.98824)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.37095,-7.83781,2017,neotropical_carnivores,"c(-49.37095, -7.83781)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.39828,-7.91322,2017,neotropical_carnivores,"c(-49.39828, -7.91322)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.35766,-8.06525,2017,neotropical_carnivores,"c(-49.35766, -8.06525)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-49.48643,-8.05334,2017,neotropical_carnivores,"c(-49.48643, -8.05334)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.38836,-29.42841,2017,neotropical_carnivores,"c(-50.38836, -29.42841)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.09881,-29.15548,2016,neotropical_carnivores,"c(-50.09881, -29.15548)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.916,-27.19921,2006,neotropical_carnivores,"c(-53.916, -27.19921)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.37533,-29.43856,2017,neotropical_carnivores,"c(-50.37533, -29.43856)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.40044,-29.41822,2017,neotropical_carnivores,"c(-50.40044, -29.41822)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.5606,-30.2216,2018,neotropical_carnivores,"c(-53.5606, -30.2216)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.4237,-30.6748,2018,neotropical_carnivores,"c(-53.4237, -30.6748)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.8378,-30.2621,2018,neotropical_carnivores,"c(-52.8378, -30.2621)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.2556,-30.3272,2018,neotropical_carnivores,"c(-53.2556, -30.3272)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.6153,-30.3639,2018,neotropical_carnivores,"c(-53.6153, -30.3639)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.61,-30.3656,2018,neotropical_carnivores,"c(-53.61, -30.3656)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.1516,-30.163,2018,neotropical_carnivores,"c(-52.1516, -30.163)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.6111,-30.2209,2018,neotropical_carnivores,"c(-52.6111, -30.2209)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.6841,-30.2288,2018,neotropical_carnivores,"c(-52.6841, -30.2288)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.3989,-30.3742,2018,neotropical_carnivores,"c(-52.3989, -30.3742)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.6077,-30.3662,2018,neotropical_carnivores,"c(-53.6077, -30.3662)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.9167,-29.7347,2018,neotropical_carnivores,"c(-53.9167, -29.7347)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.8774,-27.1369,2006,neotropical_carnivores,"c(-53.8774, -27.1369)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-54.0116,-27.2149,2006,neotropical_carnivores,"c(-54.0116, -27.2149)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.9962,-27.2433,2006,neotropical_carnivores,"c(-53.9962, -27.2433)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.8443,-27.1948,2006,neotropical_carnivores,"c(-53.8443, -27.1948)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.19432,-26.49721,2012,neotropical_carnivores,"c(-52.19432, -26.49721)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.11177,-27.30156,2012,neotropical_carnivores,"c(-52.11177, -27.30156)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.13681,-27.27085,2012,neotropical_carnivores,"c(-52.13681, -27.27085)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.11522,-27.29111,2012,neotropical_carnivores,"c(-52.11522, -27.29111)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.24701,-26.26019,2012,neotropical_carnivores,"c(-50.24701, -26.26019)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-51.00866,-26.85134,2012,neotropical_carnivores,"c(-51.00866, -26.85134)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-51.9186,-26.85468,2012,neotropical_carnivores,"c(-51.9186, -26.85468)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-52.21565,-26.48731,2012,neotropical_carnivores,"c(-52.21565, -26.48731)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-50.21569,-26.30167,2012,neotropical_carnivores,"c(-50.21569, -26.30167)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-55.99794,-15.40485,2017,neotropical_carnivores,"c(-55.99794, -15.40485)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.92271,-27.1988,2017,neotropical_carnivores,"c(-53.92271, -27.1988)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.42187,-28.38022,2017,neotropical_carnivores,"c(-53.42187, -28.38022)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.59241,-28.07206,2017,neotropical_carnivores,"c(-53.59241, -28.07206)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.42272,-28.38111,2017,neotropical_carnivores,"c(-53.42272, -28.38111)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.98053,-27.23553,2017,neotropical_carnivores,"c(-53.98053, -27.23553)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-53.60294,-28.07619,2017,neotropical_carnivores,"c(-53.60294, -28.07619)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.40213,-8.74055,2016,neotropical_carnivores,"c(-42.40213, -8.74055)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.60116,-8.81525,2016,neotropical_carnivores,"c(-42.60116, -8.81525)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.61349,-8.66777,2016,neotropical_carnivores,"c(-42.61349, -8.66777)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-42.39988,-8.68707,2016,neotropical_carnivores,"c(-42.39988, -8.68707)"
